id,name,latitude,longitude,category_stars
1106,lofthOtel Canet,39.65610713,2.649322082,4
1107,R2 Bahia Cala Ratjada Design Hotel - Erwachsenenhotel,39.70679566,3.416489755,3.5
1109,Sant Francesc Hotel Singular,39.57283721,2.669429555,5
1110,The Hostal Tierramar Arenal,39.51532529,2.76903656,1
1112,Veronica & Midas,39.60192215,3.362626845,3
1113,Balear Beach,39.52685119,2.530637018,1
1115,Antares,39.38615916,3.219251837,1
1116,Hotel Mix Colombo,39.5685265,3.35176331,3
1118,Bella Colina Vintage Hotel 1953,39.5471524,2.451897738,3
1119,Ca Sa Padrina,39.5759334,2.664017709,3
1120,La Goleta de Mar,39.88688768,3.074124408,4
1121,Es Revellar Art Resort,39.4450225,2.976409864,4.5
1125,Isla de Cabrera Aparthotel & Hotel,39.34699962,2.996854182,3
1127,Hostel Floridita,39.52547875,2.526982202,1
1129,Hostal Borras,39.90264687,3.080160268,2
1130,Finca Son Perdiu,39.42431015,2.925249855,3
1132,Mar Hotels Paguera & Spa,39.54659449,2.462008229,4
1134,COOEE Cala Ratjada,39.70491309,3.418405923,4
1135,Iberostar Selection Llaut Palma,39.51683533,2.757399524,5
1136,Baby FERGUS Club Europa,39.54630476,2.44213444,4
1138,Art Hotel Palma,39.57951681,2.683898715,4
1139,Cap Vermell Grand Hotel,39.66826358,3.419189735,5.5
1140,Can Feliu Ecoagroturismo,39.53301933,3.032639999,4
1141,Aparthotel Eix Platja Daurada - Appartements,39.76687969,3.137710606,4
1142,Hotel Club Cala Murada,39.46089,3.260377273,3
1144,AluaSun Cala Antena,39.47853552,3.258112218,3
1145,Llaut Boutique Hotel,39.76204228,3.15654833,4
1146,Minister,39.77985053,2.714156559,4
1147,Marriott´s Club Son Antem,39.48876769,2.84328903,5
1148,Sol Barbados,39.52337155,2.522798331,4
1152,Hotel Gabarda & Complex,39.53175792,2.53747514,2
1153,Seasun Far,39.84361656,3.152237748,3.5
1154,Canyamel Park Hotel & Spa,39.65725312,3.432020388,4
1158,Illa d´Or Hotel & Club Apartamentos,39.91128945,3.095680041,4
1160,MLL Hotel Palma Bay Club Resort,39.51622489,2.770708102,3
1161,Melia Calvia Beach,39.5178453,2.526481269,4
1162,Sol Mirador de Calas,39.46724112,3.275420437,4
1163,Vista Alegre Hostal,39.84787567,3.135518196,1
1164,Nakar Hotel,39.57991826,2.678911704,4
1165,ZAFIRO Palace Palma Nova,39.52830923,2.527908678,4.5
1166,Sa Vinya des Convent Agroturismo,39.71104317,2.921078777,4
1170,Hipotels Gran Playa de Palma,39.52482431,2.766890995,4
1171,Hipotels Playa De Palma Palace & Spa,39.52482573,2.767944792,5
1172,Caleia Talayot Spa Hotel - Erwachsenenhotel,39.60871618,3.35173934,3.5
1173,ferrer sofia aparthotel,39.83870165,3.123009879,3.5
1175,AluaSoul Carolina - Erwachsenenhotel,39.67917996,3.425069824,4
1176,Hotel Creta Paguera,39.54226411,2.45158597,3
1177,Pleta de Mar Luxury Hotel by Nature - Erwachsenenhotel,39.64932481,3.409369232,5
1178,Kyrat Amarac Suites,39.60230774,3.369165496,3.5
1180,Apartamentos YourHouse Alcudia,39.81591547,3.100296004,1
1181,Apartamentos YourHouse Acapulco,39.76014789,3.137550085,1.5
1184,Jorbar,39.51865462,2.773758262,3
1185,Vista Al Mar,39.35401411,3.149618374,1
1186,Es Corte Vell - Erwachsenenhotel,39.68872412,2.729004161,4
1188,Grupotel Los Principes & Spa - Hotel,39.80010607,3.104180459,4
1189,Hotel Ca Sa Padrina d' Arta,39.69008022,3.333686589,2
1190,Agroturismo Ca´n Gaia,39.44450389,3.207102307,3
1191,Boutique Hotel Sant Jaume,39.57641369,2.661119092,5
1192,BO Hotel,39.57127579,2.656520105,4
1194,Brick Hotel,39.57598563,2.681643436,3
1197,Hotel Can Guixa,39.573282,3.191033887,2
1198,Melia Palma Bay,39.56725376,2.681170659,4
1201,Mar Blau,39.33416711,3.160892449,1
1202,Turixant,39.74473684,2.878915853,4
1203,Sa Nau Villas - Adults Only,39.45062486,3.199427347,4
1205,Hotel Es Princep,39.57247625,2.683752505,5
1206,Hotel El Guia,39.75509768,2.738222484,3
1207,Finca Mirabo de Valldemossa,39.69872601,2.66188875,4
1208,Sa Creu Nova Art Hotel & Spa - Erwachsenenhotel,39.43807213,3.01775703,5
1209,Hotel Sa Vall Valldemossa,39.70417615,2.663061857,3
1211,Agroturismo Ses Vistes,39.53853273,3.005361106,3.5
1212,Embat Hostel,39.56909677,2.982412508,2
1215,Hostal Bona Vista,39.57573641,3.340087185,1.5
1216,Metropolitan Playa JUKA Aparthotel,39.52433309,2.74926586,4
1217,Pabisa Bali Park & Tower,39.52383473,2.759089377,4.5
1218,Carrossa Resort & Villas,39.68279156,3.288414873,5
1219,Can Ribera by Zafiro,39.73419449,3.056883791,4
1225,Mini Golf Apartamentos,39.6549485,3.40133931,1
1226,Atlanta,39.51373353,2.775583305,1
1228,Sa Plana,39.65200306,2.497504628,3
1230,Finca S'Aigo,39.48068111,3.226437648,3
1231,Hotel Calvia Beach The Plaza,39.48138591,3.225398509,4
1232,Son Josep de Baix,39.49773986,3.274053343,2
1233,Son Terrassa,39.43027216,3.138908112,4
1235,Hotel Esplendido,39.77923172,2.720500878,3
1237,Sa Torre de Santa Eugenia,39.63435455,2.850387064,4
1238,whala!isabela,39.53244173,2.483168753,3
1240,Finca Ca'n Coll,39.75856618,2.725006046,4
1241,Hotel Rocamar,39.34105187,3.165058593,2
1242,Iberostar Grand Portals Nous,39.54507954,2.561026006,5
1244,Ca's Curial,39.76068997,2.737357171,4
1245,Ca'n Roses,39.75287802,2.741613877,4
1247,Casals d' Arta,39.69231652,3.334287976,3
1253,Finca sa Maniga,39.7029151,2.703195389,3
1256,Apartamentos Marina,39.90351581,3.081661822,3
1257,Hotel Miramar,39.89968458,3.080541899,4
1259,Palau Sa Font,39.57413654,2.663725499,4
1260,Protur Palmeras Playa Hotel,39.57831481,3.332076881,4
1264,Som Saulo,39.54601911,2.751160553,2
1265,Finca Raims,39.56342443,2.898744517,4
1267,Ses Fotges,39.79682448,3.107064765,3
1268,Ses Roquetes,39.76514321,3.152363134,2
1269,Ses Rotes Velles,39.37415856,3.014547416,4
1270,Ses Rotges,39.70509914,3.430706521,3
1272,Son Vivot,39.72887901,2.968121488,3
1274,Hipotels Cala Bona Club,39.62155163,3.364197424,4
1279,Villa Lorenzo,39.35458974,3.152134393,2
1281,The Salvia,39.75667908,2.736674604,4
1282,Cases de Ca's Garriguer hotel agroturismo,39.70437099,2.612636297,4
1283,Son Borguny,39.68519243,2.532243168,3
1284,Estrella,39.55030474,3.292967873,2
1285,Alqueria Blanca,39.68916102,2.697750258,4
1291,Finca Sos Ferres d'en Morey,39.6688295,3.215013247,3
1297,TUI BLUE Alcudia Pins,39.77841399,3.115664755,4
1298,Hotel Cala Santanyi & Apartamentos,39.35110268,3.136117499,4
1299,Portixol,39.56904907,2.703448985,4
1303,Stil Mar y Paz,39.75598736,3.152154796,2
1307,Hostal Diana,39.8480974,3.135376896,1
1308,Hotel  Son  Boronat,39.56777137,2.535769853,3
1310,Sol de Mallorca Hostal,39.52059016,2.776703811,2
1312,Finca Can Pina,39.65989815,2.937650173,3
1313,Mon Boutique Hotel,39.8612082,3.014104525,4
1314,L' Avenida Sóller,39.75844854,2.730460422,4
1315,Ca'n Torna,39.66097946,2.635089368,3
1317,Cas Ferrer Nou Hotelet,39.85439716,3.123719011,4
1318,Ses Cases de Fetget,39.63644169,3.327376899,4
1319,Torrent Fals Hotel Agroturismo,39.64076459,2.82848784,4
1320,Es Quatre Cantons,39.66281231,2.865052039,4
1322,Can Tem,39.85488453,3.127194487,4
1325,Hotel Can Xim,39.70471513,2.792570172,3
1328,Apartments Ses Dalies,39.82031637,3.110404628,3
1333,Hostal Regina,39.58228273,2.679159572,2
1334,San Lorenzo,39.57288578,2.656186224,4
1335,Hipotels Coma Gran,39.58300761,3.340832037,4
1337,Son Galceran,39.66076248,2.619816344,4
1340,Finca Son Cardaix,39.65860551,3.295477478,3
1345,Hostal Pinar,39.57193039,2.607312996,2
1346,Catalina Vera Hotel,39.55048617,2.400771567,2
1347,Apartamentos Don Miguel & Hotel Panorama,39.88616398,3.071719904,2
1348,Fonda Llabres,39.855116,3.12732482,2
1350,Hostal Apuntadores,39.57420261,2.668883909,2
1354,Villa Sa Barcella,39.64074517,3.006118969,3
1359,Hostal Bonany,39.57186838,2.612213762,1
1362,Iris Apartments,39.57808669,3.351985688,3
1364,Saturno,39.60434111,3.344409943,2
1366,Hostal Orsi,39.52228103,2.778837448,1
1367,Sa Bisbal Rural Hotel,39.7481237,2.907276724,4
1368,Vista Park Hotel,39.74925942,3.148285324,3
1369,The Lis,39.55976031,2.585665174,2
1372,THB Gran Bahia - Hotel,39.76094413,3.146146606,3.5
1373,Es Petit Hotel de Valldemossa,39.70433834,2.656216105,4
1378,Casa Bougainvillea,39.75755594,2.736313908,3
1381,Mallorca Amena Mar Aparthotel,39.56911463,3.36464604,3
1382,Cas Prebe,39.69973368,2.803266006,3
1383,Forn Nou,39.69003963,3.319556942,3
1384,Bennoc Petit Hotel,39.47336174,2.871411845,4
1386,Petit Hotel Son Arnau,39.75051909,2.908444833,4
1388,HSM S'Olivera Hotel & Apartments,39.54855966,2.452931298,4
1389,Agroturisme Son Barcelo Mas,39.42418779,3.056407776,3
1392,Finca Son Sala,39.45320736,2.974435975,3
1394,Viviendas Margarita,39.3415215,2.995730959,1
1395,Pensión Bellavista,39.89507566,3.077278362,1
1400,Flor Los Almendros,39.54883659,2.455047426,2
1402,Fowlers Hotel,39.3842567,3.21427271,2
1403,Hotel Rural Ca Mado Paula,39.68681942,2.528697934,3
1404,Hotel Can Font,39.64318241,3.00737846,3
1405,Hotel Son Ametler,39.76017999,2.925685352,4
1406,Son Gener Hotel Spa,39.64782842,3.333930918,4
1408,Hotel Can Mostatxins,39.85399574,3.122670439,4
1409,Villa Alcudiola,39.70773406,3.110220478,4
1413,Agroturismo Fincahotel Es Llobets - Erwachsenenhotel,39.41475946,2.92860198,3
1417,Villa Sa Sini,39.87420581,3.069528936,5
1418,Villa Can Cabrit,39.70722083,2.788139753,4
1419,Villa Raco de Can Pep,39.70236102,2.943447027,3
1421,Villa Vila,39.70396691,3.105869185,4
1422,Villa Vista Alegre,39.54216543,3.25465999,4
1449,Villa Granja,39.72512536,2.899595989,3
1450,Villa Rafalet,39.70341168,3.104089887,3
1453,Hotel Lonja Suites,39.57513924,2.673088823,2
1454,Finca Son Miranda,39.669122,2.926728494,4
1460,Hostal Villa Maruja,39.51970218,2.77507604,1
1467,Hotel Bosch,39.57322014,2.657111627,4
1470,Gil,39.54006481,2.531686092,1
1477,Es Rafal Nostro,39.52932727,3.109586765,4
1479,Eix Lagotel Apartamentos,39.79759902,3.096296551,3
1480,Apartamentos Lago,39.33056874,2.992067237,2
1482,Es Rafal Nou,39.54834242,3.133587308,4
1489,Finca Sa Cova Vella,39.6162692,3.185136238,3
1492,Son Grec Petit Resort,39.76366865,2.735156777,4
1494,Apartamentos Alborada,39.60576132,3.365764927,2
1495,Remolars 3 Townhouse Apartments,39.57025436,2.65486171,4
1496,Finca Can Duvai,39.60988589,3.331786628,3
1497,Rafa Nadal Sport Residence,39.56286361,3.206386085,3
1498,Can Moio Turismo de Interior,39.57037642,2.98144194,4
1499,Hotel Casablanca,39.52866453,2.483590228,3
1500,Apartamentos Casablanca,39.52713178,2.483833561,3
1502,Finca Alegría,39.51099707,2.923884142,4
1503,Cal Reiet Holistic Retreat,39.37241097,3.124788115,3
1513,Villa Can Garba,39.49062353,3.168032142,4
1521,Villa Station,39.34913678,3.057175335,3
1525,Casa Joaquin,39.36361939,3.171461561,3
1538,Es Picot,39.49673249,3.222434914,3
1539,The Sky - Erwachsenenhotel,39.70857107,3.430329784,4
1540,Y Hostel - Albergue Juvenil,39.56097782,2.615700448,2
1541,Som Central,39.66553367,3.071260057,3.5
1542,Hotel Gloria de Sant Jaume,39.57659041,2.663144449,5
1546,Senator Cala Millor,39.60438887,3.363532929,4
1550,New Can Furios Hotel,39.77504965,2.92411705,4
1551,Can Bessol,39.41378605,3.206983995,3
1552,Sa Pletassa,39.41591284,3.221666033,3
1554,Sunprime Palma Beach,39.54120934,2.743640268,2
1555,Sea Club,39.70332282,3.430772901,3
1560,D'Es Puig,39.74612869,2.655714644,3
1561,Finca Cas Sant,39.75843716,2.746739748,4
1563,Cases de Son Barbassa,39.71495251,3.376201068,4
1564,Finca Es Torrent,39.40712641,2.981679696,3
1565,Hotel Llenaire,39.86459738,3.054269277,3
1566,EIX Lagotel,39.80077735,3.098668495,4
1567,Villa Sol Naixent,39.39760347,3.226591045,4
1570,Na Set Centes,39.67806171,3.340118663,3
1573,Santuari de Lluc,39.80799776,2.892587678,1
1575,azuLine Hotel Palmanova Garden,39.53511182,2.528209979,2.5
1578,Can Rius,39.73971714,3.048172927,5
1581,Hotel Font I Roig,39.6648,3.064261203,4
1585,Villa Ocaso,39.89167182,3.067826105,3
1592,Hotel Mama,39.57254253,2.663485688,4
1593,Son Caliu Apartamentos,39.53115948,2.540842587,1
1594,Finca Son Jorbo,39.52796396,3.003801802,5
1609,Agroturisme Can Porretí,39.63446054,2.963632746,3
1612,Villa Son Corco,39.66733383,2.818821871,4
1613,Villa Julieta,39.45366926,3.268249291,3
1618,Villa Can Ignasi,39.73548034,3.132326291,2
1630,Muro House 130,39.72373301,3.051756562,3
1632,Finca Son Blat,39.55349879,3.286770805,4
1640,Finca S´Estelrica,39.67252743,3.333423444,3.5
1657,Hotel Can Serrete,39.64328701,3.006689299,3
1664,Residencial Suites Valldemossa,39.7032389,2.659419504,4
1668,Villa Sebastian,39.38106398,2.940647128,3
1673,Borne Suites,39.56995721,2.650742386,3
1689,Summum Prime Boutique Hotel,39.58109333,2.682682093,5
1690,Can Boss,39.57656389,2.677766413,4
1693,Sa Caseta,39.44397542,3.243560219,3
1694,Ca Na Nina,39.61683484,3.27707811,3
1701,ICON Roseto by Petit Palace,39.57995382,2.685765374,3.5
1704,Villa Teix De Bonaire,39.86347797,3.146122363,4
1705,Villa Camila,39.86168362,3.136452396,4
1706,Canavall Rooms y Apartamentos,39.57907727,2.680276191,3
1709,Can Savella,39.57389022,2.67106453,3.5
1713,Beach House Es Trenc,39.36864739,2.972592933,4
1715,Villa Can Marines,39.42881422,3.183679795,4
1719,Casa de piedra en Bunyola,39.692411,2.731822136,3
1730,Carles House,39.57954642,3.074369541,4
1752,Las Fincas de Annie,39.45553468,3.095286886,3
1759,Villa Hector,39.40503477,3.212150239,3
1763,Can Porxet,39.7336154,2.94931016,4
1764,Casa Blanca,39.73627828,2.908320659,4
1769,Can Pascolet,39.7037671,2.925090862,3
1770,Villa Sirenas,39.78203717,3.112567678,4
1776,Son Duri,39.7312198,2.923338434,4
1780,Son Bordils Petit,39.68803869,2.941585719,4
1786,Villa Bambu,39.8928383,3.076270218,3
1788,Villa Hibiscus,39.87529732,3.069773881,3
1790,Natura Park House,39.78601898,3.113733652,3
1793,Can Pau,39.85859638,3.133434309,3
1797,Finca Can Salat,39.73321136,2.909840254,4
1799,Villa Comes,39.8421082,3.127357712,4
1803,Villa Barcares Petit,39.85843671,3.126412671,4
1804,Villa Pleta,39.75502098,3.158013636,4
1806,Villa Cifre,39.82342421,3.059722686,3
1819,La Sort den Jaume,39.86171557,3.016676128,3
1821,Casa Sant Jaume,39.854518,3.127456062,3.5
1831,Can Vauma,39.81032213,3.104320731,3.5
1834,Pinya,39.82435463,3.113239031,3.5
1835,Es Turonet,39.82089037,3.073133421,3.5
1838,Que Bo,39.81203708,3.108836528,3.5
1847,Casa Margarita,39.76065303,2.725817511,2.5
1850,Ithaka Petit Hotel,39.69133844,3.322240879,3
1851,Mallorca Suites,39.57168091,2.65703194,3
1853,Eco Pina,39.65904694,2.939952001,3
1855,Inturotel Cala Azul Garden & Esmeralda Garden,39.38165314,3.228945634,2
1858,Hotel Morlans & Morlans Garden & Suites,39.54016119,2.457786513,3
1863,Can Bordoy Grand House & Garden,39.57384606,2.664135666,5
1864,Protur Naisa Palma,39.58148225,2.676645132,4
1865,Hotel Creu de Tau Art & Spa - Erwachsenenhotel,39.69538239,3.388290966,4
1867,La Santa Maria Apartamentos,39.60136956,3.341227822,3
1868,Yartan Boutique Hotel,39.69038076,3.32604889,4
1870,Can Alexandre,39.57672074,2.674174175,3
1871,Petit Hotel Sant Miquel,39.41464615,3.191472316,4
1872,Hotel The Place,39.70680574,3.413167493,4
1873,Som Dona Women Only - Erwachsenenhotel,39.54575344,3.301646525,4
1874,Eques Petit Resort,39.39001183,3.210961807,3.5
1875,Protur Bonamar - Erwachsenenhotel,39.60979404,3.352305638,4
1876,Finca Serena Mallorca,39.58810193,2.946664585,5
1877,Fil Suites,39.57718781,2.682860821,3.5
1878,Forum Boutique Hotel & Spa,39.85380388,3.123627165,4
1879,Bonavida Apartments,39.83877444,3.123206043,3
1880,Ars Magna Bleisure Hotel,39.58022336,2.656985959,4
1881,Cala Morlanda Estudios,39.57175701,3.332107564,2.5
1882,YourHouse Port,39.84709787,3.135898159,1
1884,Hotel El Llorenc Parc De La Mar,39.57093951,2.674906819,5
1885,Ca Sa Tieta,39.70369999,2.793928254,3
1886,Soller Plaza Hotel Boutique,39.75431847,2.741280458,3.5
1887,Antigua Palma Casa Noble,39.57433631,2.678470121,3
1888,ZAFIRO Palace Andratx,39.55269302,2.437754574,5
1889,Seasun Aniram,39.54273162,2.759738761,4
1890,Inner Kompas Studios,39.53041384,2.529356229,3
1891,THB Gran Bahia - Apartments,39.76178668,3.14662513,4
1892,Terreno Studios,39.56670325,2.607757346,4
1894,Aubamar Suites & Spa,39.5301301,2.773109621,5
1909,Rocamarina,39.37875891,3.215161104,4
1912,Mariner Club Apartments,39.82947097,3.106553276,2.5
1919,La Vinya,39.87297438,3.056199545,4
1932,Grupotel Playa Camp de Mar,39.55125699,2.435724487,4
1943,Es Rafael Roig,39.64596235,3.187895816,3
1991,Ferrera Park,39.3861728,3.231122367,4
2004,YourHouse Monges,39.75177714,3.143933597,2
2005,Nou Baleares,39.57644931,2.674985127,4
2006,Lluna Aqua Hotel,39.75923532,2.733412088,4
2011,Can Auli Luxury Retreat,39.86929429,3.013764748,5
2012,Ynaira Hotel & Spa,39.6493832,3.105637741,4.5
2016,Son Suau Vell,39.48153127,3.151933736,3.5
2017,Agroturisme Son Pons,39.75696396,2.997093059,4
2018,Villa Verde,39.74026377,2.671727617,4
2021,Apartamentos Cala Blanco,39.52126845,2.534175997,1
2028,Cal Secretari Vell,39.62461042,2.767836552,3.5
2029,Hotel The Pink Pepper Tree,39.71387908,2.86419699,4
2030,Hostal Leo Or,39.39678081,3.207203404,2
2033,Hotel Ramón Llull,39.57023712,2.662513427,3
2035,Son Sureda,39.62522701,3.18986931,3
2037,Cases de Ca's Garriguer hotel agroturismo,39.70236507,2.625161762,4
2047,Villa Sara,39.87204934,3.049015031,2
2049,Carabela Beach Apartments,39.84853209,3.132570385,3
2055,Hostal Miramar,39.73611447,2.6814748,4
2056,Agroturisme Son Llado,39.42239391,3.006477956,5
2057,Villa Marioma,39.8923219,3.046076213,2
2059,Apartamentos Sivella,39.8904111,3.075652995,1
2060,Ca Na Catalina,39.8726662,3.041843334,1
2062,Palma Country House,39.61940606,2.659098879,3
2063,Ca Na Menga,39.7451492,2.736883187,5
2064,Houm Villa Cala Pi,39.38163042,2.845856827,2
2067,Cova De Rotana,39.61344196,3.173673996,5
2069,Villa Martin,39.79659766,3.046237796,5
2070,Bei Juan Mallorca Hostal ,39.57453286,3.347123284,2
2071,Villa Es Moli,39.61302633,3.101361868,4
2075,Can Mir,39.76104574,2.997091067,4
2081,Apartamentos Bressol,39.8855693,3.072824643,3
2083,Bell Punt,39.83970093,3.160455109,4
2086,Pegaso,39.76484397,2.961474284,3
2087,Agulleta,39.71803358,3.449257763,1
2088,Can Rovey,39.68976214,2.93013267,3.5
2092,Noguer,39.70545154,2.876346233,3
2099,Can Barret,39.7536178,3.155653733,3
2102,Allotjaments Serra De Tramuntana,39.70296668,2.660732812,2
2105,Can Antich,39.70447962,2.877087029,3
2114,Casa Pili,39.48390077,3.175178224,3
2118,Villa Alexia,39.89155548,3.070344187,2
2119,Na Poram,39.45747036,2.838199319,3
2121,Hostal Ca'n Pep,39.3763721,2.946505318,1
2219,Ca Mado Sucla,39.70721137,2.645681936,3.5
2221,Can Diana,39.77390784,2.960638446,3
2222,Can Mistero,39.60887413,3.175086231,4
2223,Can Foguer,39.77375303,2.961157358,3
2224,Finca Agroturisme Sa Parellada,39.77333057,2.92597165,3
2225,Es Palmer,39.40353314,2.99868555,3.5
2239,Sant Miquel Homes,39.57487763,2.659991411,3.5
2250,Ses Pedres,39.60165614,3.197149223,5
2251,Hort De Can Bou Villa,39.52594322,3.015828979,3.5
2253,SON Comparet,39.63296098,3.364155554,3
2254,Son Mora,39.53631808,3.043673152,3
2256,Sant Blai Vell,39.41455292,3.029262575,4
2260,Can Raia,39.76838263,2.724042043,3.5
2267,Villa César,39.4160115,3.017634663,3.5
2269,Casa Fiol,39.39128088,3.222150467,3.5
2274,Can Seti,39.68203314,2.789465937,3
2282,Es Comellar,39.61882824,2.973586416,3
2289,Es Pinar,39.68374627,2.793050713,4
2303,Es Garroveral 3,39.6684077,2.707972266,3.5
2309,Villa Bandris Nou,39.59964461,3.168862779,3
2314,Ca Na Barbara,39.62688118,2.815195954,3.5
2317,Ca Na Carme,39.40661409,3.071067206,3.5
2323,Casa Nyola,39.56939258,2.980600138,3.5
2325,Son Vidal,39.432543,3.064407398,4
2335,Can Teco,39.55729594,3.28908315,3
2341,Can Salvador,39.76340527,2.935060534,1
2344,Birkadem,39.69954313,3.144518302,3.5
2349,Sa Verdera,39.66308601,3.064409171,3.5
2351,Can Paris,39.72575919,2.902528807,5
2360,YourHouse Somni,39.44439791,2.763253058,3
2361,Cas Cans,39.69987515,3.296670931,3
2363,Villa Tramontana,39.71789791,2.874773891,4
2373,Costa De Son Vanrell,39.57462886,2.961564622,4
2381,Casa Yolanda,39.64653599,3.209676797,5
2382,Creisell,39.70247731,2.906831311,5
2384,Es Pla de Llodra,39.53947096,3.176928149,2.5
2396,Mancorina,39.74426982,2.8804557,3.5
2400,Turisant,39.74850997,2.875389857,3.5
2406,Agroturismo S'Hort Des Convent,39.6580032,3.130416284,3.5
2407,Sos Monjos,39.69692563,3.333383301,3.5
2408,Can Moscari,39.70717183,2.90032206,3
2410,Cas Berbon,39.68309867,2.852833525,3.5
2415,Son Morey,39.58056544,3.08069644,3.5
2417,Buenos Aires,39.56854252,3.19121739,3
2419,Can Gual,39.72022952,2.918946094,4
2424,CA S'hereu,39.61019339,3.342414981,3
2426,Aresta Den Rumbet,39.51765157,2.931964925,3
2429,Es Pujols,39.77502559,2.963295388,3
2431,Sa Cunia,39.41781374,3.0217178,3
2433,Can Pistola,39.5711017,2.894846634,3
2438,Cas Barber,39.73372601,3.045478105,5
2444,Son Gorrio,39.61766756,3.254961113,3
2475,Barranc De Son Fullos,39.69429789,3.137683778,3.5
2481,Villa Esperanza,39.79392517,3.110527838,3.5
2485,Ca Na Faustina,39.74614462,2.921232782,3.5
2487,Son Segi,39.62556491,3.285369633,3
2490,Son Parera,39.74374284,3.086677433,5
2495,Finca Es Rafal Roig - Es Graner,39.64595733,3.184998445,5
2497,Casa Campillos,39.48928274,2.863631825,3.5
2498,Villa Isabella,39.70373307,2.908307433,5
2499,Sestanyol,39.72726029,3.247274412,3.5
2504,Can Braguins,39.73932399,2.998577713,3.5
2508,Cas Pilot,39.65825568,2.811337951,4
2517,Bandris,39.59862341,3.173895686,3
2519,Es Pontas,39.35193025,3.13326381,3
2523,Sa Trona,39.35749616,3.131643392,3.5
2528,Cala Murta,39.53974246,3.313698206,3
2548,Sabo,39.59096846,2.975432023,3.5
2549,Villa Rosa,39.80530084,3.10502042,4
2551,Sobremunt,39.63330458,2.591869366,3.5
2553,Sa Sorda,39.40760657,2.96792757,3.5
2554,Marina Can Borras,39.84495057,3.044642215,5
2558,Son Matginet,39.64370109,2.997917804,3
2620,Can Grau Petit,39.67666561,2.906094412,1
2644,Ipanema Park & Beach,39.51121652,2.774784267,3
2659,Lili Apartments,39.78597377,2.70109421,3
2664,Agroturisme Perola - Adults Only,39.51162075,2.95885945,4
2671,ICON Roseto,39.57792617,2.676433486,3
2673,Delfin Casa Vida Apartamentos,39.53206162,2.483022513,2
2674,Sensimar Aguait Resort & Spa by Gropotel,39.69413906,3.445278967,4
2678,Hotel Senses Santa Ponsa,39.53228004,2.48237461,4
2682,Hotel Glòria de Sant Jaume,39.57444219,2.652950204,4
2685,Can Solaies,39.61420552,3.251964398,2
2686,Petit Hotel C'an Mel,39.42614176,3.132304511,3.5
2687,S'hotelet De Santanyi,39.37773077,3.116862278,5
2697,Villa Na Pineda,39.67131646,3.318739425,3.5
2706,Hostal Residencia San Francisco,39.43348038,3.236758166,3
2713,Eco Arco,39.65987444,2.937329133,3.5
2719,Son Prohens,39.50878467,3.166087001,5
2733,Finca Es Cabas,39.67125571,2.758448598,3.5
2751,Casal de Petra,39.61652489,3.100568629,3.5
2753,Villa Son Fornes,39.57000861,2.917026184,3
2755,Palacio Can Marqués,39.57207217,2.657448979,5
2756,StayCatalina Boutique Hotel Apartments,39.57742321,2.667005358,3
2757,Senda Caimari Hotel,39.76483282,2.907198192,3.5
2758,Ses Cases Noves Finca,39.62431385,3.270393459,3
2759,Son Gris Hotel,39.7527683,2.906508485,3.5
2760,Angels Boutique Hotel,39.75007554,2.90376946,4
2763,Puerto Pollensa Villas And Apartments,39.88869541,3.070865841,2
2765,Pereta,39.81183733,3.104917456,4
2771,Casa Noa,39.47468849,2.851636784,4
2775,Villa Lucas,39.85568308,3.041124182,3
2777,Villa Bernat,39.88054213,3.062893634,3
2800,Es Norai 18,39.69689718,3.410504564,4
2802,Es Reco De Maria,39.67357274,3.092281861,3
2803,Ca'n Bestard,39.71343271,2.873782977,3
2807,Voltora,39.38651277,2.947874962,3
2808,Son Pere Genet,39.75319307,2.990272671,3
2810,Marton Hotel,39.70573999,2.648462706,3
2811,Apartamentos Marivent,39.41553792,3.259293854,1
2813,Sollerooms,39.75350528,2.744751511,3
2814,Apartamentos Ponent Mhm,39.70399922,3.414912252,2
2815,Beach Inn,39.80713756,3.102979874,3
2816,Apartamentos Casa Maria,39.33333727,3.168815209,1
2822,Townhouse Can Gregal,39.86470832,3.011723406,3
2824,Villa Maria,39.86327993,3.049907431,3
2825,Finca Es Rafal Roig - Es Celler,39.64613408,3.194289832,5
2826,Finca Es Rafal Roig - Es Nort,39.64598536,3.190228978,3
2828,Finca Es Rafal Roig - Es Galliner,39.64586167,3.185483779,4
2829,Es Canto Des Mores,39.68907104,2.85563964,3
2831,Finca Es Rafal Roig - Es Nou,39.64595033,3.193959605,1
2833,Hotel Basilica,39.57693149,2.687117474,4
2834,L'Aguila Suites,39.57897648,2.687245115,4
2835,Curolla Petit Hotel,39.6678575,3.071101748,4
2837,Agroturismo Es Gallicant,39.41226688,3.043501834,3
2839,Son Capellot,39.47443688,3.129960412,3
2840,Bewitched Granny's House,39.86599077,3.012334279,1
2842,Mamboo Hotel Cala Ratjada,39.71186646,3.459088238,2
2844,Ocho Hotel & Kitchen,39.56966547,2.653154248,2
2845,Residencia Mayol - Adults Only,39.59254281,2.6795977,3
2847,Es Closet,39.75443643,2.906017702,3
2853,Ses Velletes,39.69838429,3.30618367,3
2854,Can Grau,39.67544631,2.912181699,3
2862,Finca Isabel Y Guillermo,39.63959551,2.984761328,4
2866,Chalet Can Baldufa,39.83429968,3.113016978,3
2873,Los Geranios,39.75246185,3.137077565,4
